      173211    174724    176147    178415     180288     187305     188379    189365     190394    195239    195472    196811    197034     197407    197592    198090    200090    201025    201427    201570     201573    201739    204515    206311    206571    206659    208149    208980    209760    211511
1  0.1884452 1.3392710 0.9930940 1.9705299 2.37435691 1.59200338 0.99907451 1.1156643 2.45361439 2.6803638 0.1390107 2.2997899 0.4185143 1.61146350 2.4375535 0.6014956 1.8621609 1.3489704 1.2297098 1.2078898 0.69864591 0.7425446 3.1110753 2.2385597 1.4929587 1.5977387 1.2259678 1.1854403 0.7989065 1.8535442
2  2.8957765 2.8816428 2.5547483 4.2499060 1.72630253 4.01029114 4.75053224 0.2214433 0.15928009 2.0957390 0.8620881 0.5096719 0.7141332 3.40861928 1.5484487 1.1350132 1.4463841 3.0704793 1.4388668 1.6189324 1.34110257 0.3704779 1.2257304 3.5899520 2.1923659 2.0292407 2.9397408 0.7065410 0.6856101 2.3593486
3  3.5598170 2.6930230 1.4157642 1.6483299 1.20692860 0.37456613 0.09486842 1.5215159 1.47026845 1.3737452 0.9883549 1.0135483 2.0973043 0.57361478 1.5205413 0.5262598 1.7437807 0.4585732 1.9849372 1.7146296 2.23330157 3.1528883 1.0717895 2.3199628 1.5511636 2.0354923 1.9000869 0.9595812 1.6483480 2.0996318
4  3.6306864 1.1619290 1.2787596 1.7407145 1.43009858 2.99950176 2.66518252 0.7083046 4.72600427 1.2852960 3.4197334 0.4118068 1.4793199 3.28484293 0.8480055 2.2618186 4.0457102 1.6888861 3.2886058 1.9223636 0.39684078 1.3268556 0.6152594 0.5171204 2.0019919 0.7284301 1.5487495 1.3503552 1.4271566 1.6286293
5  2.7311009 1.6997930 0.5401475 0.1247474 0.61579597 1.64873006 2.44646751 2.9893204 5.50004323 1.5303131 2.4946488 2.2881673 1.0547690 0.11637170 0.7812800 0.9733417 4.3598121 2.4098800 2.8101566 2.6897387 1.19699673 4.7169228 1.3054089 0.4056932 0.9330660 2.3423661 1.5341618 2.2630043 1.6362276 1.5016855
6  0.9951946 0.5194119 6.1617738 1.5385720 1.67864925 1.08386952 3.74109446 1.7797781 0.46899582 0.6467298 0.1380201 0.8399978 1.7677161 1.48226207 2.1135954 1.8800464 2.2272572 2.0976464 0.1205390 3.0924117 1.81264797 0.2889770 2.1095072 0.9095308 0.5471598 2.2568194 4.1007259 0.9990449 2.4914425 0.9013084
7  1.6822972 2.2726927 0.3677294 1.1788508 2.92755134 1.89882672 0.63469559 0.6551269 0.74845270 2.8826556 1.4716212 1.4561931 0.4908538 0.83403024 1.5689439 4.2448242 1.5006271 1.8961439 0.8914119 2.2114615 1.58761275 2.0361406 1.4989939 1.8703298 2.5369666 0.2405921 2.5502429 2.3993007 1.8247539 1.5733488
8  1.3380518 3.3905768 1.3056565 3.8668480 1.23017207 1.68894074 3.19585524 2.3663774 3.81225106 0.6118891 0.8507250 0.6191921 0.7084394 0.92445024 2.0468099 1.3418004 0.3349327 1.8416334 1.2815264 1.4992083 0.54933760 2.4039998 1.3622466 1.6518398 1.6283099 2.9285018 1.5644848 2.1571679 0.6838687 2.2362931
9  0.7862332 1.2953489 3.9002641 0.3106273 6.61518450 0.29498858 0.80590494 0.4216270 2.76062331 1.6661820 1.2276116 3.2204134 0.7781388 1.91525438 1.8312369 1.0165412 2.2812017 2.6883583 0.7678991 6.3959901 0.67250554 0.4385512 2.5538672 1.4512246 1.3729856 1.0471129 1.0044602 4.7472987 0.7009218 0.2240486
10 0.5996537 2.9437991 1.4422150 0.4291409 0.21822910 1.42477954 0.52356906 0.8141012 1.88788024 1.8280390 2.9618258 1.2089143 0.9465668 1.60379736 0.5270736 0.9689310 3.2364429 0.2490272 4.1386434 1.1757373 2.78287970 2.3946208 1.8098108 1.8002065 1.5278402 1.4108046 0.5966326 1.8989576 0.5764326 1.6042833
11 3.4128958 0.4876328 1.7509009 0.6627368 0.59452445 3.34429407 1.93997940 1.2572417 0.61098660 2.9666607 2.1316259 2.7144645 0.8397232 1.29988026 4.5479931 1.1481574 0.8199130 1.2963384 0.8448881 2.3922183 0.67488756 0.3897140 0.1251298 0.8271207 0.2944020 1.0580982 1.0192578 4.1424659 2.0266989 1.1595695
12 1.6629711 1.4695237 3.3351502 0.9454171 2.77304633 0.75158848 4.55030664 4.3748195 0.54585865 1.1891743 3.5211137 0.5964548 0.5568629 0.05691589 0.4814944 1.0449669 1.0845472 1.5170732 0.8506946 0.9620380 1.40358083 1.8043189 4.7238755 3.6470054 1.3930183 1.7406222 0.7744033 0.8668100 0.4426378 3.5373320
